word	approx_count	status
JUHDI	1195	needs_human_review
HADAN	1194	needs_human_review
HISHIIS	1194	needs_human_review
QORRAXDU	1194	needs_human_review
XIDHAYSO	1194	needs_human_review
GUDDIDII	1193	needs_human_review
JIIDAHA	1193	needs_human_review
QEYBGALI	1193	needs_human_review
XAGLO	1193	needs_human_review
AWGIIS	1192	needs_human_review
DHABAHA	1192	needs_human_review
KICIYEY	1192	needs_human_review
WARAAQDA	1192	needs_human_review
AIRLINE	1190	needs_human_review
CABDULE	1190	needs_human_review
WAJAHNAA	1190	needs_human_review
WHAT	1190	needs_human_review
BADALEEN	1189	needs_human_review
HORMARAY	1189	needs_human_review
WELCOME	1189	needs_human_review
AGOOMAHA	1188	needs_human_review
CODE	1188	needs_human_review
CODSATO	1188	needs_human_review
DHISAAYO	1188	needs_human_review
GABOOBE	1188	needs_human_review
TUURAAN	1188	needs_human_review
AANNAY	1187	needs_human_review
GOLLE	1187	needs_human_review
DALOOLA	1186	needs_human_review
DHEHEEN	1186	needs_human_review
FARAQA	1186	needs_human_review
GEEYA	1186	needs_human_review
SIDEEDII	1186	needs_human_review
LIBERIA	1185	needs_human_review
POUND	1185	needs_human_review
DUSHEEDA	1184	needs_human_review
GAARIGAN	1184	needs_human_review
GIDAARKA	1184	needs_human_review
MAXAYSE	1184	needs_human_review
FOCUS	1183	needs_human_review
HAKISAY	1183	needs_human_review
JIITO	1183	needs_human_review
ABAAREED	1182	needs_human_review
DIYEESHE	1182	needs_human_review
ENRIQUE	1182	needs_human_review
GUDOON	1182	needs_human_review
BILOWNAY	1181	needs_human_review
BOOSKII	1181	needs_human_review
DHIGTEY	1181	needs_human_review
DUDUWAN	1181	needs_human_review
JACFAR	1181	needs_human_review
QEYBGALO	1181	needs_human_review
CELINAYA	1180	needs_human_review
CUDURKU	1180	needs_human_review
THAABIT	1180	needs_human_review
ANDREW	1179	needs_human_review
CASHARKA	1179	needs_human_review
DAREERE	1179	needs_human_review
DOODAYO	1179	needs_human_review
MOODADA	1179	needs_human_review
SCOTLAND	1179	needs_human_review
WEFTIGAN	1179	needs_human_review
XAQIIQA	1179	needs_human_review
BALLAMAY	1178	needs_human_review
CALUULA	1178	needs_human_review
KEENAYAA	1178	needs_human_review
CASAANKA	1177	needs_human_review
CISMAN	1177	needs_human_review
DIGNIINO	1177	needs_human_review
FASO	1177	needs_human_review
LAS	1177	needs_human_review
DAYRTA	1176	needs_human_review
ILOOBIN	1176	needs_human_review
KUFAARTA	1176	needs_human_review
ETIHAD	1175	needs_human_review
ITS	1175	needs_human_review
NACEYBKA	1175	needs_human_review
QORAYA	1175	needs_human_review
WAAXAHA	1175	needs_human_review
WAREEGIN	1175	needs_human_review
XAQOODA	1175	needs_human_review
XULAAN	1175	needs_human_review
AAKHIRKA	1174	needs_human_review
AMARADA	1174	needs_human_review
DABKAASI	1174	needs_human_review
HAGAHA	1174	needs_human_review
HORAA	1174	needs_human_review
SAFRO	1174	needs_human_review
AADMIGA	1173	needs_human_review
GANTAALO	1173	needs_human_review
ILEYN	1173	needs_human_review
KAASH	1173	needs_human_review
QIIMIHII	1173	needs_human_review
VIETNAM	1173	needs_human_review
WEHELIYO	1172	needs_human_review
AAMIYO	1171	needs_human_review
ADKEYSAN	1171	needs_human_review
BAAHAY	1171	needs_human_review
TANA	1171	needs_human_review
IMANAYO	1170	needs_human_review
MARAYSAY	1170	needs_human_review
STEVEN	1170	needs_human_review
WARIYEY	1170	needs_human_review
DHAQAMO	1169	needs_human_review
GABDHUHU	1169	needs_human_review
SHACBIGU	1169	needs_human_review
VIDEOS	1169	needs_human_review
YAASE	1169	needs_human_review
YEEDHI	1169	needs_human_review
BAXAYEEN	1168	needs_human_review
DHIMAYA	1168	needs_human_review
ARKAYAAN	1167	needs_human_review
HADDAYNU	1167	needs_human_review
IFBAXAY	1167	needs_human_review
RAI	1167	needs_human_review
BEEGSAN	1166	needs_human_review
FIKIRAAN	1166	needs_human_review
GAAFOW	1166	needs_human_review
KUTUBTA	1166	needs_human_review
HEYNIN	1165	needs_human_review
JAMAACA	1165	needs_human_review
YIIL	1165	needs_human_review
BURCADA	1164	needs_human_review
HEYSTEEN	1164	needs_human_review
KACSIGA	1164	needs_human_review
MUXUDIIN	1164	needs_human_review
SAXAFIGA	1164	needs_human_review
DHISA	1163	needs_human_review
JECLAADO	1163	needs_human_review
SOORANKA	1163	needs_human_review
BASRA	1162	needs_human_review
GALBIYAY	1162	needs_human_review
SHAH	1162	needs_human_review
ALLOOW	1161	needs_human_review
COLDOON	1161	needs_human_review
GREAT	1161	needs_human_review
KASOCDAY	1161	needs_human_review
WAREED	1161	needs_human_review
CABAAN	1160	needs_human_review
CODEEYO	1160	needs_human_review
GEA	1160	needs_human_review
HOLAND	1160	needs_human_review
WAJIYO	1160	needs_human_review
WAXAANUU	1160	needs_human_review
XEELADO	1160	needs_human_review
DOONNA	1159	needs_human_review
MADASHII	1159	needs_human_review
SARRIFKA	1159	needs_human_review
SHIIKHU	1159	needs_human_review
TASHATO	1159	needs_human_review
ISFAHAN	1158	needs_human_review
MONEY	1158	needs_human_review
UKUNTA	1158	needs_human_review
AGABKII	1157	needs_human_review
DANTU	1156	needs_human_review
DEEDII	1156	needs_human_review
KIIMIKO	1156	needs_human_review
LIITO	1156	needs_human_review
SAARNEYD	1156	needs_human_review
ADEEGAN	1155	needs_human_review
BAAJIYAY	1155	needs_human_review
ILMIHII	1155	needs_human_review
MARINO	1155	needs_human_review
QEYBIN	1155	needs_human_review
QUMAN	1155	needs_human_review
SCIENCE	1155	needs_human_review
SSDF	1155	needs_human_review
TAAGGA	1155	needs_human_review
IMMIKA	1154	needs_human_review
BADQABKA	1153	needs_human_review
DHISEY	1153	needs_human_review
DUUBNI	1153	needs_human_review
HELLO	1153	needs_human_review
JIRKU	1153	needs_human_review
XABAGTA	1153	needs_human_review
YADDA	1153	needs_human_review
ACID	1152	needs_human_review
BIRO	1152	needs_human_review
REERO	1152	needs_human_review
MEYDAD	1151	needs_human_review
OONA	1151	needs_human_review
QASBI	1151	needs_human_review
CADAA	1150	needs_human_review
KACBADA	1150	needs_human_review
ZAKARIYA	1150	needs_human_review
DHANBA	1149	needs_human_review
EHELLADA	1149	needs_human_review
SAM	1149	needs_human_review
BIXINAA	1148	needs_human_review
KEENAYSO	1148	needs_human_review
MAANDEEQ	1148	needs_human_review
RAIISAL	1148	needs_human_review
VIRGINIA	1148	needs_human_review
WAAGU	1148	needs_human_review
DEYNIILE	1147	needs_human_review
JUST	1147	needs_human_review
PERSIE	1147	needs_human_review
RAGAN	1147	needs_human_review
DABEYSHA	1146	needs_human_review
DHAHAYA	1146	needs_human_review
ILAALIYE	1146	needs_human_review
SIBIDHKA	1146	needs_human_review
FIDINAYO	1145	needs_human_review
ISTISH	1145	needs_human_review
SOOCA	1145	needs_human_review
TAGAYAA	1145	needs_human_review
AHAATABA	1144	needs_human_review
GUDIGGA	1144	needs_human_review
KACAYAAN	1144	needs_human_review
MIYEY	1144	needs_human_review
OOLIN	1144	needs_human_review
XARAMKA	1144	needs_human_review
AANADII	1143	needs_human_review
ISGU	1143	needs_human_review
MEELA	1143	needs_human_review
OLOLAHAN	1143	needs_human_review
QORAX	1143	needs_human_review
YARYAHAY	1143	needs_human_review
GUDUHU	1142	needs_human_review
HOOYEEN	1142	needs_human_review
LAYGA	1142	needs_human_review
QABSADA	1142	needs_human_review
ANY	1141	needs_human_review
BEDDELIN	1141	needs_human_review
BILL	1141	needs_human_review
UUNAN	1141	needs_human_review
AAMIYEEN	1140	needs_human_review
JIRSADAY	1140	needs_human_review
KENYANKA	1140	needs_human_review
NIGER	1140	needs_human_review
QORAYAA	1140	needs_human_review
WAYSAY	1140	needs_human_review
INNAGOO	1139	needs_human_review
ISI	1139	needs_human_review
NOQOTAAN	1139	needs_human_review
QAYBSADO	1139	needs_human_review
QIREEN	1139	needs_human_review
VITAMIN	1139	needs_human_review
XIISE	1139	needs_human_review
YEESHAA	1139	needs_human_review
AFGAMBI	1138	needs_human_review
AVV	1138	needs_human_review
DAWEYNTA	1138	needs_human_review
DIRAA	1138	needs_human_review
WARQADII	1138	needs_human_review
BILAAL	1137	needs_human_review
DAACADDA	1137	needs_human_review
GUDBIYA	1137	needs_human_review
KUMANA	1137	needs_human_review
MASHA	1137	needs_human_review
SAHASHAY	1137	needs_human_review
AALOOD	1136	needs_human_review
ILAALINO	1136	needs_human_review
MAKU	1136	needs_human_review
XUNAHAY	1136	needs_human_review
DHEERAYD	1135	needs_human_review
DUULO	1135	needs_human_review
MARYAM	1135	needs_human_review
XADIDAN	1135	needs_human_review
XAVI	1135	needs_human_review
BISHIIBA	1134	needs_human_review
DHAWAANA	1134	needs_human_review
FAALOODO	1134	needs_human_review
GALLADA	1134	needs_human_review
BERIGII	1133	needs_human_review
KHASBAY	1133	needs_human_review
KOBCIYO	1133	needs_human_review
LAABAY	1133	needs_human_review
PVC	1133	needs_human_review
SHAKIYO	1133	needs_human_review
DOOMAHA	1132	needs_human_review
DOONIDA	1132	needs_human_review
KEVIN	1132	needs_human_review
XABADDA	1132	needs_human_review
DUULEEN	1131	needs_human_review
TAGTAA	1131	needs_human_review
CARARO	1130	needs_human_review
CUSKADAY	1130	needs_human_review
MANUEL	1130	needs_human_review
AANI	1129	needs_human_review
AMARKAN	1129	needs_human_review
JEEDADA	1129	needs_human_review
TOURE	1129	needs_human_review
UDIRAY	1129	needs_human_review
ANTHONY	1128	needs_human_review
CADAANKA	1128	needs_human_review
FARACA	1128	needs_human_review
WAREEGEY	1128	needs_human_review
LAHAY	1127	needs_human_review
OGAANNO	1127	needs_human_review
SAXEEXAN	1127	needs_human_review
XIGEENO	1127	needs_human_review
XUKUNNO	1127	needs_human_review
DIYAARNA	1126	needs_human_review
GUDDIDU	1126	needs_human_review
JABTAY	1126	needs_human_review
WAXEEYNA	1126	needs_human_review
DABAGEED	1125	needs_human_review
KAABIGA	1125	needs_human_review
PENTAGON	1125	needs_human_review
AHAAYEN	1124	needs_human_review
BITCOIN	1124	needs_human_review
DAYACAY	1124	needs_human_review
OKT	1124	needs_human_review
HAKIYEY	1123	needs_human_review
SHIDE	1123	needs_human_review
SUGNAYD	1123	needs_human_review
CIDLADA	1122	needs_human_review
NICOLAS	1122	needs_human_review
OGI	1122	needs_human_review
GOOSTEEN	1121	needs_human_review
KARINTA	1121	needs_human_review
DIRISTA	1120	needs_human_review
XATTAA	1120	needs_human_review
KUSUGNAA	1119	needs_human_review
QORANE	1119	needs_human_review
SAXANKA	1119	needs_human_review
MAQNAYN	1118	needs_human_review
DADKAAGA	1117	needs_human_review
DELHI	1117	needs_human_review
DHALISO	1117	needs_human_review
LUMIYAY	1117	needs_human_review
QANCEEN	1117	needs_human_review
ALAABAHA	1116	needs_human_review
HORRAYSA	1116	needs_human_review
IIBISAY	1116	needs_human_review
WAKHTIGU	1116	needs_human_review
ACTION	1115	needs_human_review
DEGAMADA	1115	needs_human_review
XILEEDKA	1115	needs_human_review
DHIBAN	1114	needs_human_review
FIKRADA	1114	needs_human_review
GUURAA	1114	needs_human_review
SAMAYSAA	1114	needs_human_review
SANAA	1114	needs_human_review
XILKAA	1114	needs_human_review
BEEREED	1113	needs_human_review
CAAWIYAA	1113	needs_human_review
HOWSHAAS	1112	needs_human_review
SAFIIRKU	1112	needs_human_review
SAXIIXI	1111	needs_human_review
CAAWIYE	1110	needs_human_review
CADHADA	1110	needs_human_review
CANUG	1110	needs_human_review
CODSIGII	1110	needs_human_review
FAARUUQ	1110	needs_human_review
XAALADAN	1110	needs_human_review
ARINTII	1109	needs_human_review
CIGAALOW	1109	needs_human_review
DANBEEYO	1109	needs_human_review
DEEQDAAN	1109	needs_human_review
KUJIRTO	1109	needs_human_review
XIGAAN	1109	needs_human_review
AFMEERAY	1108	needs_human_review
GEERIDU	1108	needs_human_review
HOWLANAA	1108	needs_human_review
MARCO	1108	needs_human_review
SAREYSO	1108	needs_human_review
SHUUTE	1108	needs_human_review
WARAMEEN	1108	needs_human_review
XUJEYDA	1108	needs_human_review
BILLE	1107	needs_human_review
DUUBISTA	1107	needs_human_review
XARGAHA	1107	needs_human_review
BARUURTA	1106	needs_human_review
QOSLAY	1106	needs_human_review
UMADDU	1106	needs_human_review
CAAWISA	1105	needs_human_review
DAMINTA	1105	needs_human_review
DHIGEEDA	1105	needs_human_review
FABREGAS	1105	needs_human_review
GAARTA	1105	needs_human_review
QEEXO	1105	needs_human_review
TAABA	1105	needs_human_review
CEYDIID	1104	needs_human_review
DHAAFAAN	1104	needs_human_review
PORTO	1104	needs_human_review
AMMAANTA	1103	needs_human_review
AANBA	1102	needs_human_review
DAARTA	1102	needs_human_review
DUNTA	1102	needs_human_review
GALABTII	1102	needs_human_review
JACK	1102	needs_human_review
NIDAAMYO	1102	needs_human_review
TIRTIRAY	1102	needs_human_review
TUUGADA	1102	needs_human_review
AQOONTU	1101	needs_human_review
JOOJIYA	1101	needs_human_review
MIDAYNTA	1101	needs_human_review
KARANA	1100	needs_human_review
KHALID	1100	needs_human_review
AANKOODA	1099	needs_human_review
HAMIGA	1099	needs_human_review
MAQALNAY	1099	needs_human_review
QAADATID	1098	needs_human_review
QARANKII	1098	needs_human_review
XAQUUQUL	1098	needs_human_review
KUJIRO	1097	needs_human_review
IFO	1096	needs_human_review
LIBIYA	1096	needs_human_review
SAAXADDA	1096	needs_human_review
SMN	1096	needs_human_review
XABADKA	1096	needs_human_review
DAMUL	1095	needs_human_review
DAMBANA	1094	needs_human_review
DHAWRKII	1094	needs_human_review
KEYDINTA	1094	needs_human_review
OOGE	1094	needs_human_review
SIDIIQ	1094	needs_human_review
DAMIIRKA	1093	needs_human_review
KAGANA	1093	needs_human_review
KHALIIFA	1093	needs_human_review
KHALIIL	1093	needs_human_review
QAYBGALO	1093	needs_human_review
QOYAANKA	1093	needs_human_review
QUUSAN	1093	needs_human_review
WEHLIYO	1093	needs_human_review
CALAYHI	1092	needs_human_review
ACCOUNT	1091	needs_human_review
DIRA	1091	needs_human_review
GUSKA	1091	needs_human_review
QAADANNO	1091	needs_human_review
REPORT	1091	needs_human_review
SUUFKA	1091	needs_human_review
UGASOO	1091	needs_human_review
AGA	1090	needs_human_review
BAJAAJTA	1090	needs_human_review
GERRARD	1090	needs_human_review
QORAALKU	1090	needs_human_review
YAREY	1090	needs_human_review
DADKEENU	1089	needs_human_review
DEYSAY	1089	needs_human_review
INAD	1089	needs_human_review
ISKUSOO	1089	needs_human_review
IYEY	1089	needs_human_review
SUXUFIGA	1089	needs_human_review
KICIYAY	1088	needs_human_review
MIDOWDAY	1088	needs_human_review
YAANU	1088	needs_human_review
DAAQADDA	1087	needs_human_review
FIKIRIN	1087	needs_human_review
IRAAN	1087	needs_human_review
JAWHAR	1087	needs_human_review
MEESHUU	1087	needs_human_review
PHONE	1087	needs_human_review
BUUGGU	1086	needs_human_review
FADHIDAY	1086	needs_human_review
HOOYADAA	1086	needs_human_review
SADIIQ	1086	needs_human_review
FURSADAN	1085	needs_human_review
LAFTOODA	1085	needs_human_review
TIKNIKO	1085	needs_human_review
NAASA	1084	needs_human_review
NIMCADA	1084	needs_human_review
SENATE	1084	needs_human_review
CABI	1083	needs_human_review
DUNIDDA	1083	needs_human_review
FARXEEN	1083	needs_human_review
MOODA	1083	needs_human_review
SHUBTO	1083	needs_human_review
USO	1083	needs_human_review
XALKU	1083	needs_human_review
YIILAY	1083	needs_human_review
CHAD	1082	needs_human_review
KEYDIYO	1082	needs_human_review
SAMEYAY	1082	needs_human_review
HAKABA	1081	needs_human_review
HAKAN	1081	needs_human_review
HARGEYSI	1081	needs_human_review
TODOBADA	1081	needs_human_review
XAKIIM	1081	needs_human_review
ABIIKAR	1080	needs_human_review
BULUUGA	1080	needs_human_review
DHALATEY	1080	needs_human_review
HIGH	1080	needs_human_review
JEEDKA	1080	needs_human_review
KAADH	1080	needs_human_review
YAABIYAY	1080	needs_human_review
AHOW	1079	needs_human_review
ARDAYGU	1079	needs_human_review
ARIGA	1079	needs_human_review
DAALO	1079	needs_human_review
DAMBAYS	1079	needs_human_review
IRAAHDO	1079	needs_human_review
BIXINNO	1078	needs_human_review
BOORSADA	1078	needs_human_review
DHACYADA	1078	needs_human_review
HORREYSO	1078	needs_human_review
BAQAYO	1077	needs_human_review
DAJIYEY	1077	needs_human_review
BIDIXDA	1076	needs_human_review
ERIC	1076	needs_human_review
HANKA	1076	needs_human_review
ISTAAGIN	1076	needs_human_review
KUMAAN	1076	needs_human_review
MUQADAS	1076	needs_human_review
OGAATAAN	1076	needs_human_review
QARJAB	1076	needs_human_review
SIMAD	1076	needs_human_review
WAHAAB	1076	needs_human_review
YEELAAN	1076	needs_human_review
DAYNAY	1075	needs_human_review
JIJIGA	1075	needs_human_review
NIDHI	1075	needs_human_review
TIIYOO	1075	needs_human_review
BAXSHAY	1074	needs_human_review
DHAXLI	1074	needs_human_review
FIICNA	1074	needs_human_review
GUARDIAN	1074	needs_human_review
SAMEYEEN	1074	needs_human_review
JABSADAY	1073	needs_human_review
TUSAYSAA	1073	needs_human_review
BATAAN	1072	needs_human_review
DHEJIYO	1072	needs_human_review
HELAYN	1072	needs_human_review
MAHADII	1072	needs_human_review
MARINAYO	1072	needs_human_review
TIMIRTA	1072	needs_human_review
XOOGLEH	1072	needs_human_review
AWGII	1071	needs_human_review
HELNAA	1071	needs_human_review
SIXIRKA	1071	needs_human_review
BUKA	1070	needs_human_review
DHAQMIN	1070	needs_human_review
FAALOODA	1070	needs_human_review
GACANTII	1069	needs_human_review
MAHAN	1069	needs_human_review
TIRISKA	1069	needs_human_review
SABABOOD	1068	needs_human_review
TIXGALIN	1068	needs_human_review
YARAHA	1068	needs_human_review
AANKEEDA	1067	needs_human_review
ABUURMAY	1067	needs_human_review
DHAQDO	1067	needs_human_review
QUDUUS	1067	needs_human_review
TRUST	1067	needs_human_review
BILAW	1066	needs_human_review
MAHAMED	1066	needs_human_review
RESEARCH	1066	needs_human_review
SDWO	1066	needs_human_review
YEERAA	1066	needs_human_review
GOOBE	1065	needs_human_review
NUCLEAR	1065	needs_human_review
OOGADA	1065	needs_human_review
RELIEF	1065	needs_human_review
AFKAAGA	1064	needs_human_review
CESHAN	1064	needs_human_review
GABAAD	1064	needs_human_review
YUHUUD	1064	needs_human_review
BERRIGA	1063	needs_human_review
QOSLO	1063	needs_human_review
QUARTZ	1063	needs_human_review
SAACADDU	1063	needs_human_review
TORRES	1063	needs_human_review
BADISO	1062	needs_human_review
CAYDA	1062	needs_human_review
MIDAAN	1062	needs_human_review
XALAL	1062	needs_human_review
GILGILAY	1061	needs_human_review
MOYES	1061	needs_human_review
QUUSTAY	1061	needs_human_review
XANUUNKU	1061	needs_human_review
DHAAFTO	1060	needs_human_review
DRONE	1060	needs_human_review
KIISKII	1060	needs_human_review
WEERARI	1060	needs_human_review
MALAGA	1059	needs_human_review
WADADAAS	1059	needs_human_review
DALABYO	1058	needs_human_review
GELAYAAN	1058	needs_human_review
HURDA	1058	needs_human_review
ILAY	1058	needs_human_review
OOO	1058	needs_human_review
QOYSKAN	1058	needs_human_review
SDN	1058	needs_human_review
AALAABA	1057	needs_human_review
BAANNU	1057	needs_human_review
CADOWGU	1057	needs_human_review
COUNTY	1057	needs_human_review
DHAQMAYO	1057	needs_human_review
EEYAHA	1057	needs_human_review
IDKA	1057	needs_human_review
JARAAN	1057	needs_human_review
MEDICAL	1057	needs_human_review
WERIYAY	1057	needs_human_review
DUSHOODA	1056	needs_human_review
QOFKAN	1056	needs_human_review
FALAY	1055	needs_human_review
LOOGALA	1055	needs_human_review
XAYIRAY	1055	needs_human_review
